Equipment Code,Elevator or Escalator,Asset Class,Station MRN,Station Name,Station Description,Station Complex MRN,Station Complex Description,Subway Line,Borough,X Coordinate,Y Coordinate,Original Installation Date,Latest Installation Date,Service Status Code,Service Status,Service Life,NYCT Owned,Maintained By,Installer,Revenue Machine,ADA Compliant,Street Access,Exposed to Weather,Escalator Rise,Elevator Rise,Elevator Capacity,Elevator Loading Class,Elevator Number of Landings,Escalator Number of Steps,Escalator Step Width,Elevator Direction Serviced,Elevator Order,Elevator Mezzanine 1 Access,Elevator Mezzanine 2 Access,Elevator Platform Access,Notes,Redundant Elevator,Redundant Elevator Street Access,Redundant Elevator Mezzanine Access,Redundant Elevator Access Between Mezzanines,Redundant Elevator Platform Access,Alternative Route,Georeference
EL421,Elevator,Elevator Hydraulic,267,JACKSONHTS-ROOSEVELTAV-QBL-E/F/M/R,Jackson Hts-Roosevelt Av - Station,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",IND-D-QUEENSBLVD,Queens,40.746643,-73.891335,01/06/2006,01/06/2006,RNOS,Removed-Non Functioning-Out of Service,17,YES,NYCT,CANTON,YES,YES,NO,NO,,,2000,Passenger,3,,,Both,2,+,+,+,transfer mezzanine to Manhattan-bound E/F/M/R platform and mezzanine for access to Queens-bound E/F/M/R service,-,,,,,"The elevators serving the E/F/M/R platforms are out of service for replacement.  For E/F/M/R service from the mezzanine: Take a Manhattan-bound 7 to Queensboro Plaza and proceed east along Queens Plaza S to the Queens Plaza E/F/R station. For M to Roosevelt Island, take a Forest Hills-bound R to Northern Blvd and transfer to a Manhattan-bound M.  To exit: Take a Manhattan-bound E/F/R to Queens Plaza. Proceed west along Queens Plaza S to the Queensboro Plaza 7 station. Take a Flushing-bound 7 local train to 74 St-Broadway or take a Jackson Heights-bound Q32 bus (from Queens Plaza S/28 St) to Roosevelt Av/75 St.",POINT (-73.891335 40.746643)
EL728X,Elevator,Elevator Hydraulic,412,FULTONST-LEX-4/5,Fulton St - Station,628,"Fulton St (A,C,J,Z,2,3,4,5)",IRT-M-LEXINGTONAV,Manhattan,40.7104,-74.00978,11/10/2014,11/10/2014,IFIS,Installed-Functioning-In Service,17,NO,Private Contractor,CANTON,YES,YES,NO,NO,,,,,,,,Both,2,+,-,+,"Dey St & Broadway (SW corner) to downtown 4/5 platform, access to rest of Fulton St complex, and connection to Oculus complex",+,717X,729X/717X,,729X,"If you are on the street: Cross street to Fulton Center and use the elevator to Lower Concourse. Then enter through the faregates and follow signs to downtown 4/5.  If you are on the downtown 4/5 platform: Contact a station agent to re-enter through the faregates and take the elevator on the platform to Lower Concourse. Then exit through the faregates and take the elevator to street level inside the Fulton Center. If you are on the lower concourse: For downtown 4/5, enter through the faregates and take the elevator to downtown 4/5. To exit the station, use another elevator on this level.",POINT (-74.00978 40.7104)
EL193,Elevator,Elevator Hydraulic,418,233ST-LWP-2/5,233 St - Station,418,,IRT-W-WHITEPLAINSRD,Bronx,40.893227,-73.857346,04/20/2007,04/20/2007,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CANTON,YES,YES,NO,YES,,,2000,Passenger,,,,Northbound,1,+,-,+,mezzanine to Wakefield 241 St-bound platform,-,,,,,"If you are on the mezzanine:  Use the elevator at the other end of the mezzanine to take a downtown 2 or 5 to Gun  Hill Rd. Use elevators to transfer to an uptown 2 or 5.  Or, exit the station and take a Wakefield-bound Bx39 bus (E Gun Hill Rd and White  Plains Rd) to 233 St and White Plains Rd.  If you are on the platform: Take an uptown 2 to 241 St. Remain on the train or wait at the platform for the next  downtown 2 to 233 St.",POINT (-73.857346 40.893227)
EL294X,Elevator,Elevator Hydraulic,226,42ST-BRYANTPK-6AV-B/D/F/M,42 St-Bryant Pk - Station,609,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",IND-B-6AV/CULVER,Manhattan,40.754894,-73.984695,12/10/2015,12/10/2015,IFIS,Installed-Functioning-In Service,17,NO,Private Contractor,,YES,NO,NO,NO,,,,,,,,Both,2,+,-,-,42 St & 6th Ave (SW corner) to mezzanine of B/D/F/M and passageway to 7 Line,-,,,,,Alt route not available for this elevator. Please use TripPlanner for latest information.,POINT (-73.984695 40.754894)
EL702,Elevator,Elevator Hydraulic,058,CONEYISLAND-STILLWELLAV-SEA-D/F/N/Q,Coney Island-Stillwell Av - Station,58,,BMT-E-SEABEACH,Brooklyn,40.577423,-73.98123,10/12/2005,12/06/2025,IFIS,Installed-Functioning-In Service,17,YES,Third-Party Contractor,MID-AMERICAN,YES,YES,NO,YES,,16' - 3in,2700,Passenger,2,,,Both,2,+,-,+,D platform to overpass for access to mezzanine via N platform,-,,,,,If you are on the D platform: Take a Manhattan-bound D to Bay Pkwy and use the elevator to exit the station. Then take a Coney Island-bound B82 bus (Bay Pkwy and 86 St) to Mermaid Av and Stillwell Av. If you are on the overpass: Take the elevator at the other end of the overpass to the N platform and exit the station via the ramp. Then take a Spring Creek Towers-bound B82 bus (Stillwell Terminal Bus Loop) to Bay Pkwy and 86 St for the D at Bay Pkwy.,POINT (-73.98123 40.577423)
EL130,Elevator,Elevator Hydraulic,434,3AV-149ST-LWP-2/5,3 Av-149 St - Station,434,,IRT-F-LENOX/WHITEPLAINS,Bronx,40.81627,-73.91779,03/18/1997,04/30/2025,IFIS,Installed-Functioning-In Service,17,YES,Third-Party Contractor,OTIS,YES,YES,YES,YES,,16'-1in,2100,Passenger,,,,Southbound,2,-,-,+,Melrose Ave & 149 St (NW corner) to Manhattan-bound platform,-,,,,,"If you are on the street: For downtown 5 service, take a West Harlem-bound M125 bus (Bergen Av and E 149 St) to Lexington Av and 125 St. For downtown 2 service, take a Riverbank Pk-bound Bx19 bus (E 149 St and Melrose Av) to 145 St and Malcolm X Blvd. Transfer to a 14 St-bound M7 bus to 135 St. Take a Manhattan-bound 5 to 125 St. Use elevators to exit the station and take a Hub-bound M125 bus (125 St and Lexington Av) to 3 Av and 149 St.",POINT (-73.91779 40.81627)
EL305,Elevator,Elevator Hydraulic,338,ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5,Atlantic Av-Barclays Ctr - Station,617,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)",IRT-E-EASTERNPKWY,Brooklyn,40.68339,-73.976616,04/15/2004,11/26/2025,IFIS,Installed-Functioning-In Service,17,YES,Third-Party Contractor,MID-AMERICAN,YES,YES,NO,NO,,17' - 9in,2500,Passenger,2,,,Both,5,+,-,+,mezzanine to 4/5 platform for service in both directions,-,,,,,"If you are on the platform:  Take a Manhattan-bound 4 or 5 to Fulton St and use elevators to transfer to a Brooklyn-bound 2 or 3 to Atlantic Av-Barclays Ctr.  If you are on the mezzanine:  For Manhattan-bound 4/5 service, use the elevator in this passageway to take a Manhattan-bound 2 or 3 to Borough Hall, and use the passageway to transfer to a Manhattan-bound 4 or 5.  For Utica Av-bound and Flatbush Av-bound service, use the elevator in this passageway to take a New Lots Av-bound 3 for service to Utica Av, or a Flatbush Av-bound 2 for service to Church Av and Flatbush Av.",POINT (-73.976616 40.68339)
EL755,Elevator,Elevator Hydraulic,341,EASTERNPKWY-BROOKLYNMUSEUM-EPK-2/3,Eastern Pkwy-Brooklyn Museum - Station,341,,IRT-E-EASTERNPKWY,Brooklyn,40.671864,-73.96441,12/11/2020,12/11/2020,IFIS,Installed-Functioning-In Service,17,YES,NYCT,MID-AMERICAN,YES,YES,YES,YES,,,,Passenger,2,,,Both,1,-,+,-,South side of Eastern Pkwy west of Washington Ave to mezzanine for service in both directions,-,,,,,"If you are on the street: Take a Downtown Brooklyn-bound B41 bus (Flatbush Av and Grand Army Plaza) to Pacific St for 2/3 service at Atlantic Av-Barclays Ctr station. If you are on the mezzanine: See a station agent to re-enter through the faregate and use elevator to take a Manhattan-bound 2 or 3 to Atlantic Av-Barclays Ctr. Exit the station into the LIRR concourse and take the elevator to street. Then, take a Kings Plaza-bound B41 or B41 LTD bus (Flatbush Av and Atlantic Av) to Flatbush Av and Grand Army Plaza.",POINT (-73.96441 40.671864)
EL374,Elevator,Elevator Hydraulic,243,CHURCHAV-6AV-F/G,Church Av - Station,243,,IND-B-6AV/CULVER,Brooklyn,40.643875,-73.97957,07/07/2008,07/07/2008,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CANTON,YES,YES,NO,NO,,,2000,Passenger,,,,Northbound,1,+,-,+,mezzanine to platform for Manhattan-bound F and Queens-bound G service,-,,,,,"If you are on the mezzanine:  Use the nearby elevator to exit the station and take a Downtown Brooklyn-bound B67 bus (McDonald Av and Church Av) to Jay St and Fulton St for Jay St-MetroTech A/C/F/R station.  If you are on the platform:  take a Manhattan-bound F to Jay St-MetroTech, then either:  Use elevators to exit the station and take a Cortelyou Rd-bound B67 bus (Jay St and Fulton St) to Church Av.  Or, use elevators to transfer to a Coney Island-Stillwell Av-bound F.",POINT (-73.97957 40.643875)
EL788,Elevator,Elevator Traction,,,,,,SIRTOA,Staten Island,40.57415,-74.116554,09/19/2023,09/19/2023,IFIS,Installed-Functioning-In Service,22,YES,Third-Party Contractor,,YES,YES,YES,YES,,,,,2,,,Northbound,1,-,+,+,Near SW corner of New Dorp Ln and New Dorp Plaza for access to St. George-bound platform.,-,,,,,If you're on the street:  Follow New Dorp Ln to use EL787 to take a Tottenville-bound SIR train to Great Kills. Use ramps to transfer to a St. George-bound SIR train.  If you're on the platform:  Take a St. George-bound SIR train to Dongan Hills station and use ramps to transfer to a Tottenville-bound SIR train to New Dorp Station.,POINT (-74.116554 40.57415)
EL417X,Elevator,Elevator Hydraulic,456,61ST-WOODSIDE-FLS-7,61 St-Woodside - Station,456,,IRT-C-FLUSHING,Queens,40.745655,-73.90249,04/30/1999,04/30/1999,IFIS,Installed-Functioning-In Service,17,NO,LIRR,AM,YES,YES,NO,NO,,,,,,,,Northbound,1,+,-,+,mezzanine to Flushing Main St-bound 7 platform,-,,,,,Alt route not available for this elevator. Please use TripPlanner for latest information.,POINT (-73.90249 40.745655)
EL508,Elevator,Elevator Hydraulic,387,170ST-JER-4,170 St - Station,387,,IRT-J-JEROMEAV,Bronx,40.840065,-73.91795,01/07/2022,01/07/2022,IFIS,Installed-Functioning-In Service,17,YES,NYCT,MID-AMERICAN,YES,YES,NO,YES,,,,Passenger,2,,,Southbound,1,+,-,+,Mezzanine to platform for southbound 4 service,-,,,,,"If you are on the mezzanine: Take a northbound 4 to Fordham Rd and use elevators to transfer to a southbound 4. Or, use elevator to exit the station and take a Mott Haven-bound Bx1, Bx1 LTD, or Bx2  from Grand Concourse/E 170 St to Grand Concourse/E 161 St. Then proceed to the 161  St-Yankee Stadium 4 station at River Ave and E 161 St. If you are on the platform: Take a southbound 4 to 161 St-Yankee Stadium. Then either: Use elevators to transfer to a northbound 4. OR Use elevators to exit the station and take a Riverdale-bound Bx1 or Bx1 LTD, or a  Kingsbridge-bound Bx2 from Grand Concourse/ E 161 St to Grand Concourse/E 170 St.",POINT (-73.91795 40.840065)
EL367,Elevator,Elevator Hydraulic,,,,,,,Brooklyn,40.65286,-73.88909,05/29/2003,05/29/2003,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CEMCO,NO,NO,NO,NO,,,2500,Passenger Yard,,,,,,,,,Passenger Yard Elevator At Cozine Ironshop,,,,,,,POINT (-73.88909 40.65286)
EL435,Elevator,Elevator Hydraulic,259,KEWGARDENS-UNIONTPKE-QBL-E/F,Kew Gardens-Union Tpke - Station,259,,IND-D-QUEENSBLVD,Queens,40.71417,-73.830605,07/31/2008,07/31/2008,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CEMCO,YES,YES,NO,NO,,,2000,Passenger,,,,Northbound,1,+,-,+,mezzanine to Jamaica-bound platform,-,,,,,"If you are on the mezzanine: Use elevator to take a Manhattan-bound E or F to Forest Hills-71 Av and then use elevators to take Jamaica-bound E or F. If you are on the platform: Take a Jamaica-bound E train to Jamaica Van Wyck and then transfer across the platform to a Manhattan-bound E train to Kew Gardens-Union Tpke. Or, take a Jamaica-bound F train to 179th Street and then use elevators to take a Manhattan-bound F train to Kew Gardens-Union Tpke.",POINT (-73.830605 40.71417)
EL314,Elevator,Elevator Hydraulic,411,BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6,Brooklyn Bridge-City Hall - Station,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",IRT-MM-LEXINGTONAV,Manhattan,40.712788,-74.00492,11/12/1992,07/06/2017,IFIS,Installed-Functioning-In Service,17,YES,NYCT,MONGRAIN VERTICAL TRANSPORT,YES,YES,YES,YES,,,2700,Passenger,,,,Both,1,-,+,-,plaza on east side of City Hall (opposite Brooklyn Bridge walkway) to mezzanine for service on all lines in both directions,-,,,,,If you are on the street: Take a downtown M55 (Broadway & Warren St) to Cortlandt St. Proceed 1 block north to Fulton St 2345ACJZ Station.  If you are on the mezzanine: Take an uptown 6 to Canal St. Use elevator to exit station and take a downtown M55 (Broadway and Walker St) to Warren St.,POINT (-74.00492 40.712788)
EL436,Elevator,Elevator Hydraulic,259,KEWGARDENS-UNIONTPKE-QBL-E/F,Kew Gardens-Union Tpke - Station,259,,IND-D-QUEENSBLVD,Queens,40.71426,-73.83052,07/31/2008,07/31/2008,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CEMCO,YES,YES,NO,NO,,,2000,Passenger,,,,Southbound,2,+,-,+,mezzanine to Manhattan-bound platform,-,,,,,"If you are on the mezzanine:  Use elevator to take a Jamaica-bound E train to Jamaica Van Wyck and transfer across the platform to a Manhattan-bound E train.  Or, use elevator to exit station and take a East Midtown-bound Q60 (Queens Blvd/Union Tpke) to Queens Blvd and 108 St for the Forest Hills-71st Av E/F/M/R Station.  If you are on the platform:  Take a Manhattan-bound E or F to Forest Hills-71 Av and then either: Use elevators to take Jamaica-bound E or F to Kew Gardens-Union Tpke Station. Use elevators to exit station and take a South Jamaica-bound Q60 (Queens Blvd and 71 Av) to Union Tpke.",POINT (-73.83052 40.71426)
EL362,Elevator,Elevator Hydraulic,079,86ST-SEA-N,86 St - Station,79,,BMT-CI-CONEYISLANDYD,Brooklyn,40.58974,-73.97485,04/12/2002,04/12/2002,IFIS,Installed-Functioning-In Service,17,YES,NYCT,MCE,NO,NO,NO,NO,,,2500,Passenger Yard,,,,,,,,,Passenger Yard Elevator At Coney Island Yard,,,,,,,POINT (-73.97485 40.58974)
ES204,Escalator,Escalator,465,GRANDCENTRAL-42ST-FLS-7,Grand Central-42 St - Station,610,"Grand Central-42 St (S,4,5,6,7)",IRT-C-FLUSHING,Manhattan,40.75082,-73.975075,02/19/1949,08/26/2023,IFIS,Installed-Functioning-In Service,22,YES,NYCT,KONE,YES,,YES,NO,50',,,,,178,800,,,,,,42 St (between Lexington Ave & 3rd Ave) to eastern mezzanine above 7 platform,,,,,,,POINT (-73.975075 40.75082)
EL191,Elevator,Elevator Hydraulic,212,KINGSBRIDGERD-CON-B/D,Kingsbridge Rd - Station,212,,IND-C-CONCOURSE,Bronx,40.86659,-73.89392,12/18/2014,12/18/2014,IFIS,Installed-Functioning-In Service,17,YES,NYCT,CEMCO,YES,YES,NO,NO,,,2000,Passenger,,,,Southbound,2,+,-,+,mezzanine to Manhattan-bound platform,-,,,,,"If you are on the mezzanine:  Use elevator to take a Bronx-bound B or D to Bedford Pk Blvd. Then, use elevators to  transfer to a Manhattan-bound B or D. If you are on the platform:  Take a Manhattan-bound B or D train to 161 St - Yankee Stadium. Then, use elevators to  transfer to a Bronx-bound B or D to Kingsbridge Rd.",POINT (-73.89392 40.86659)
EL132,Elevator,Elevator Hydraulic,219,161ST-YANKEESTADIUM-CON-B/D,161 St-Yankee Stadium - Station,604,"161 St-Yankee Stadium (B,D,4)",IND-C-CONCOURSE,Bronx,40.827854,-73.925674,04/04/2002,04/04/2002,RNOS,Removed-Non Functioning-Out of Service,17,YES,NYCT,CEMCO,YES,YES,NO,NO,,,2000,Passenger,,,,Both,1,+,+,+,B/D mezzanine to Woodlawn-bound 4 platform and mezzanine for Manhattan-bound 4 service,-,,,,,"To access street level: Take a Woodlawn-bound 4 to 170 St. Exit station and proceed east to Grand Concourse. Then, take a Mott Haven-bound Bx1 or Bx2 bus to Grand Concourse and E 161 St. To access B/D service: Take a Woodlawn-bound 4 to 170 St. Exit station and proceed east to Grand Concourse. Then, take a Riverdale-bound Bx1 or Kingsbridge Heights-bound Bx2 to Tremont Av for access to BD service.",POINT (-73.925674 40.827854)
ES499X,Escalator,Escalator,198,HOWARDBEACH-JFKAIRPORT-RKY-A,Howard Beach-JFK Airport - Station,198,,IND-F-ROCKAWAY,Queens,40.660427,-73.830055,,11/15/2011,IFIS,Installed-Functioning-In Service,22,NO,Private Contractor,AM,YES,,NO,NO,,,,,,,,,,,,,upper mezzanine to intermediate mezzanine for Brooklyn-bound service,,,,,,,POINT (-73.830055 40.660427)
ES113,Escalator,Escalator,219,161ST-YANKEESTADIUM-CON-B/D,161 St-Yankee Stadium - Station,604,"161 St-Yankee Stadium (B,D,4)",IND-C-CONCOURSE,Bronx,40.827625,-73.925674,10/01/1961,03/22/2025,IFIS,Installed-Functioning-In Service,22,YES,NYCT,KONE,YES,,NO,NO,30'-9in,,,,,119,40in,,,,,,B/D lower mezzanine to upper mezzanine for 4 service,,,,,,,POINT (-73.925674 40.827625)
EL114,Elevator,Elevator Traction,302,168ST-BWY7-1,168 St - Station,605,"168 St (A,C,1)",IRT-BB-BROADWAY/7AV,Manhattan,40.840824,-73.94013,01/01/1958,12/20/2019,IFIS,Installed-Functioning-In Service,22,YES,NYCT,MCE,YES,NO,NO,NO,,78' 6 1/4in,10000,Passenger,3,,,Both,4,+,+,-,transfer mezzanine to overpass for 1 train service in both directions,+,,"111, 112, 113","111, 112, 113",,Use an adjacent elevator.,POINT (-73.94013 40.840824)
ES451,Escalator,Escalator,454,74ST-BROADWAY-FLS-7,74 St-Broadway - Station,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",IRT-C-FLUSHING,Queens,40.746906,-73.892456,08/24/1973,10/31/2024,IFIS,Installed-Functioning-In Service,22,YES,NYCT,OK,YES,,NO,NO,32',,,,,118,40in,,,,,,E/F/M/R lower mezzanine to underpass for 7 service,,,,,,,POINT (-73.892456 40.746906)
ES278,Escalator,Escalator,476,86ST-2AV-Q,86 St - Station,476,,IND-S-2AV,Manhattan,40.7762,-73.95273,01/01/2017,01/01/2017,IFIS,Installed-Functioning-In Service,22,YES,NYCT,KONE,YES,,YES,YES,"23,519 mm (77' 1 15/16in)",,,,,269,,,,,,,lower mezzanine to 83 St & 2nd Ave (NE corner),,,,,,,POINT (-73.95273 40.7762)
EL107,Elevator,Elevator Traction,301,181ST-BWY7-1,181 St - Station,301,,IRT-BB-BROADWAY/7AV,Manhattan,40.84943,-73.93359,08/01/1964,11/30/2021,IFIS,Installed-Functioning-In Service,22,YES,NYCT,MCE,YES,NO,NO,NO,,103'-5in,10000,Passenger,3,,,Both,1,+,+,-,mezzanine to bridge for service in both directions,+,,"108, 109, 110","108, 109, 110",,Use an adjacent elevator.,POINT (-73.93359 40.84943)
ES624,Escalator,Escalator,471,34ST-HUDSONYARDS-FLS-7,34 St-Hudson Yards - Station,471,,IRT-CC-FLUSHING,Manhattan,40.75536,-74.0018,09/13/2015,09/13/2015,IFIS,Installed-Functioning-In Service,22,YES,NYCT,KONE,YES,,NO,NO,"24,892 mm (81' 8in)",,,,,283,1000 mm (40in),,,,,,lower mezzanine to upper mezzanine for Hudson Blvd E exit (between 33 St & 34 St),,,,,,,POINT (-74.0018 40.75536)
ES414,Escalator,Escalator,222,ROOSEVELTISLAND-63S-F,Roosevelt Island - Station,222,,IND-T-63ST,Manhattan,40.7589,-73.952866,10/01/1989,11/19/2007,IFIS,Installed-Functioning-In Service,22,YES,NYCT,KONE,YES,,NO,NO,36',,,,,129,40,,,,,,intermediate mezzanine to lower mezzanine,,,,,,,POINT (-73.952866 40.7589)
EL290X,Elevator,Elevator Hydraulic,163,42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E,42St/Port Authority-Bus Terminal - Station,611,"Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)",IND-A-8AV/FULTONST,Manhattan,40.75727,-73.9898,01/01/1900,06/09/2021,IFIS,Installed-Functioning-In Service,17,NO,Private Contractor,,YES,YES,NO,NO,,,,,,,,Both,1,+,+,-,intermediate landing to mezzanine for A/C/E service in both directions,+,,288X,291X,,If you are on the intermediate landing: Take elevator to street level and proceed down 8 Av to Port Authority Bus Terminal for access to subway. If you are on the A/C/E mezzanine: Contact a station agent to re-enter through the faregate and follow signs to exit via Port Authority Bus Terminal.,POINT (-73.9898 40.75727)
EL403,Elevator,Elevator Traction,222,ROOSEVELTISLAND-63S-F,Roosevelt Island - Station,222,,IND-T-63ST,Manhattan,40.75922,-73.95325,11/01/1989,06/17/2022,IFIS,Installed-Functioning-In Service,22,YES,NYCT,OTIS,YES,YES,YES,NO,,,4500,Passenger,,,,Southbound,2,-,-,+,West Rd to Manhattan-bound platform,-,,,,,"If you are on the street:  Use elevator at other end of mezzanine to take a Queens-bound train to 21 St-Queensbridge. Use elevators to transfer to a Manhattan-bound train. Or, exit faregate and take an Astoria-bound Q102 (452 Main St) to 41 Av and 21 St for the 21 St-Queensbridge Station.  If you are on the platform:  Take a Manhattan-bound train to Lexington Av/63 St.  Use elevator to transfer to a Queens-bound train to Roosevelt Island Station.",POINT (-73.95325 40.75922)
EL151,Elevator,Elevator Traction,,,,,,,Manhattan,40.866722,-73.916016,06/01/1932,03/14/2003,IFIS,Installed-Functioning-In Service,22,YES,NYCT,MCE,NO,NO,NO,NO,,,4000,Freight,,,,,,,,,Freight Elevator At 207Th Street Yard,,,,,,,POINT (-73.916016 40.866722)
ES223,Escalator,Escalator,227,34ST-HERALDSQ-6AV-B/D/F,34 St-Herald Sq - Station,607,"34 St-Herald Sq (B,D,F,M,N,Q,R)",IND-B-6AV/CULVER,Manhattan,40.748997,-73.98867,12/15/1940,11/25/2006,IFIS,Installed-Functioning-In Service,22,YES,NYCT,FUJITEC,YES,,NO,NO,12',,,,,55,24,,,,,,PATH mezzanine to intermediate mezzanine for 32 St & 6th Ave exit,,,,,,,POINT (-73.98867 40.748997)
